0.000000 0.000000  1.000000 0.500000
0.100000 0.100000  0.119000 0.988081
0.200000 0.111900  -0.860584 1.468041
0.300000 0.025842  -1.767523 1.815576
0.400000 -0.150911  -2.436110 1.486881
0.500000 -0.394522  -2.823647 0.116232
0.600000 -0.676886  -3.007349 -2.118182
0.700000 -0.977621  -3.083934 -4.835139
0.800000 -1.286015  -3.113869 -7.767713
0.900000 -1.597402  -3.125251 -10.786912
1.000000 -1.909927  -3.129532 -13.839396
