0.000000 0.000000  1.000000 0.500000
0.100000 0.100000  0.519000 1.115681
0.200000 0.151900  -0.327320 1.543708
0.300000 0.119168  -1.254750 1.956238
0.400000 -0.006307  -1.448551 0.987278
0.500000 -0.151162  -1.380401 -0.530147
0.600000 -0.289202  -1.408648 -1.844930
0.700000 -0.430067  -1.397504 -3.242449
0.800000 -0.569817  -1.401995 -4.607112
0.900000 -0.710017  -1.400200 -5.984986
1.000000 -0.850037  -1.400920 -7.357573
