1.000000e+04 0 0.000000e+00
1.000000e+04 1 1.231062e+02
1.000000e+04 2 1.229172e+02
1.000000e+04 3 1.227344e+02
1.000000e+04 4 1.225577e+02
1.000000e+04 5 1.194738e+02
1.000000e+04 6 1.134798e+02
1.000000e+04 7 1.076830e+02
1.000000e+04 8 1.020837e+02
1.000000e+04 9 9.668098e+01
1.000000e+04 10 9.147369e+01
1.000000e+04 11 8.646011e+01
1.000000e+04 12 8.163810e+01
1.000000e+04 13 7.700518e+01
1.000000e+04 14 7.255851e+01
1.000000e+04 15 6.829490e+01
1.000000e+04 16 6.421085e+01
1.000000e+04 17 6.030257e+01
1.000000e+04 18 5.656596e+01
1.000000e+04 19 5.299670e+01
1.000000e+04 20 4.959018e+01
1.000000e+04 21 4.634162e+01
1.000000e+04 22 4.324598e+01
1.000000e+04 23 4.029809e+01
1.000000e+04 24 3.749255e+01
1.000000e+04 25 3.482386e+01
1.000000e+04 26 3.228635e+01
1.000000e+04 27 2.987422e+01
1.000000e+04 28 2.758158e+01
1.000000e+04 29 2.540242e+01
1.000000e+04 30 2.333066e+01
1.000000e+04 31 2.136013e+01
1.000000e+04 32 1.948459e+01
1.000000e+04 33 1.769775e+01
1.000000e+04 34 1.599328e+01
1.000000e+04 35 1.436478e+01
1.000000e+04 36 1.280584e+01
1.000000e+04 37 1.131001e+01
1.000000e+04 38 9.870836e+00
1.000000e+04 39 8.481824e+00
1.000000e+04 40 7.136475e+00
1.000000e+04 41 5.828278e+00
1.000000e+04 42 4.550716e+00
1.000000e+04 43 3.297262e+00
1.000000e+04 44 2.061385e+00
1.000000e+04 45 8.365500e-01
1.000000e+04 46 2.083991e-01
1.000000e+04 47 1.736165e-01
1.000000e+04 48 1.388608e-01
1.000000e+04 49 0.000000e+00
