1.000000e+04 0 0.000000e+00
1.000000e+04 1 2.402977e+03
1.000000e+04 2 2.399297e+03
1.000000e+04 3 2.395666e+03
1.000000e+04 4 2.392089e+03
1.000000e+04 5 2.325113e+03
1.000000e+04 6 2.195087e+03
1.000000e+04 7 2.067866e+03
1.000000e+04 8 1.945072e+03
1.000000e+04 9 1.828699e+03
1.000000e+04 10 1.720167e+03
1.000000e+04 11 1.620144e+03
1.000000e+04 12 1.528649e+03
1.000000e+04 13 1.445199e+03
1.000000e+04 14 1.368982e+03
1.000000e+04 15 1.298992e+03
1.000000e+04 16 1.234174e+03
1.000000e+04 17 1.173499e+03
1.000000e+04 18 1.116042e+03
1.000000e+04 19 1.060995e+03
1.000000e+04 20 1.007698e+03
1.000000e+04 21 9.556291e+02
1.000000e+04 22 9.044130e+02
1.000000e+04 23 8.538010e+02
1.000000e+04 24 8.036671e+02
1.000000e+04 25 7.539875e+02
1.000000e+04 26 7.048276e+02
1.000000e+04 27 6.563179e+02
1.000000e+04 28 6.086362e+02
1.000000e+04 29 5.619826e+02
1.000000e+04 30 5.165607e+02
1.000000e+04 31 4.725576e+02
1.000000e+04 32 4.301297e+02
1.000000e+04 33 3.893915e+02
1.000000e+04 34 3.504104e+02
1.000000e+04 35 3.132050e+02
1.000000e+04 36 2.777472e+02
1.000000e+04 37 2.439676e+02
1.000000e+04 38 2.117618e+02
1.000000e+04 39 1.809977e+02
1.000000e+04 40 1.515233e+02
1.000000e+04 41 1.231725e+02
1.000000e+04 42 9.577117e+01
1.000000e+04 43 6.914057e+01
1.000000e+04 44 4.309901e+01
1.000000e+04 45 1.745478e+01
1.000000e+04 46 4.333336e+00
1.000000e+04 47 3.609055e+00
1.000000e+04 48 2.885899e+00
1.000000e+04 49 0.000000e+00
