1.000000e+04 0 0.000000e+00
1.000000e+04 1 1.106423e+02
1.000000e+04 2 1.104349e+02
1.000000e+04 3 1.102257e+02
1.000000e+04 4 1.100146e+02
1.000000e+04 5 1.060614e+02
1.000000e+04 6 9.840743e+01
1.000000e+04 7 9.086088e+01
1.000000e+04 8 8.360601e+01
1.000000e+04 9 7.683639e+01
1.000000e+04 10 7.071812e+01
1.000000e+04 11 6.536177e+01
1.000000e+04 12 6.081023e+01
1.000000e+04 13 5.704390e+01
1.000000e+04 14 5.399565e+01
1.000000e+04 15 5.157067e+01
1.000000e+04 16 4.966397e+01
1.000000e+04 17 4.817331e+01
1.000000e+04 18 4.700668e+01
1.000000e+04 19 4.608525e+01
1.000000e+04 20 4.534346e+01
1.000000e+04 21 4.472734e+01
1.000000e+04 22 4.419240e+01
1.000000e+04 23 4.370132e+01
1.000000e+04 24 4.322207e+01
1.000000e+04 25 4.272620e+01
1.000000e+04 26 4.218760e+01
1.000000e+04 27 4.158140e+01
1.000000e+04 28 4.088326e+01
1.000000e+04 29 4.006875e+01
1.000000e+04 30 3.911316e+01
1.000000e+04 31 3.799163e+01
1.000000e+04 32 3.667969e+01
1.000000e+04 33 3.515453e+01
1.000000e+04 34 3.339677e+01
1.000000e+04 35 3.139290e+01
1.000000e+04 36 2.913795e+01
1.000000e+04 37 2.663813e+01
1.000000e+04 38 2.391264e+01
1.000000e+04 39 2.099416e+01
1.000000e+04 40 1.792720e+01
1.000000e+04 41 1.476431e+01
1.000000e+04 42 1.155996e+01
1.000000e+04 43 8.362828e+00
1.000000e+04 44 5.207202e+00
1.000000e+04 45 2.104007e+00
1.000000e+04 46 5.188571e-01
1.000000e+04 47 4.318904e-01
1.000000e+04 48 3.451911e-01
1.000000e+04 49 0.000000e+00
