1.000000e+04 0 0.000000e+00
1.000000e+04 1 8.077495e+01
1.000000e+04 2 8.056065e+01
1.000000e+04 3 8.034349e+01
1.000000e+04 4 8.012340e+01
1.000000e+04 5 7.604312e+01
1.000000e+04 6 6.828465e+01
1.000000e+04 7 6.101362e+01
1.000000e+04 8 5.463215e+01
1.000000e+04 9 4.939413e+01
1.000000e+04 10 4.534364e+01
1.000000e+04 11 4.235623e+01
1.000000e+04 12 4.022394e+01
1.000000e+04 13 3.873035e+01
1.000000e+04 14 3.769426e+01
1.000000e+04 15 3.698127e+01
1.000000e+04 16 3.649913e+01
1.000000e+04 17 3.618513e+01
1.000000e+04 18 3.599678e+01
1.000000e+04 19 3.590370e+01
1.000000e+04 20 3.588387e+01
1.000000e+04 21 3.592027e+01
1.000000e+04 22 3.599967e+01
1.000000e+04 23 3.611111e+01
1.000000e+04 24 3.624539e+01
1.000000e+04 25 3.639425e+01
1.000000e+04 26 3.655001e+01
1.000000e+04 27 3.670503e+01
1.000000e+04 28 3.685135e+01
1.000000e+04 29 3.698023e+01
1.000000e+04 30 3.708155e+01
1.000000e+04 31 3.714325e+01
1.000000e+04 32 3.715024e+01
1.000000e+04 33 3.708312e+01
1.000000e+04 34 3.691581e+01
1.000000e+04 35 3.661208e+01
1.000000e+04 36 3.611956e+01
1.000000e+04 37 3.536140e+01
1.000000e+04 38 3.422576e+01
1.000000e+04 39 3.255911e+01
1.000000e+04 40 3.017275e+01
1.000000e+04 41 2.687754e+01
1.000000e+04 42 2.255056e+01
1.000000e+04 43 1.721687e+01
1.000000e+04 44 1.109911e+01
1.000000e+04 45 4.560259e+00
1.000000e+04 46 1.140885e+00
1.000000e+04 47 9.506557e-01
1.000000e+04 48 7.604700e-01
1.000000e+04 49 0.000000e+00
