1.000000e+04 0 0.000000e+00
1.000000e+04 1 1.909198e+03
1.000000e+04 2 1.905218e+03
1.000000e+04 3 1.901125e+03
1.000000e+04 4 1.896892e+03
1.000000e+04 5 1.813295e+03
1.000000e+04 6 1.655334e+03
1.000000e+04 7 1.509590e+03
1.000000e+04 8 1.386215e+03
1.000000e+04 9 1.288686e+03
1.000000e+04 10 1.215483e+03
1.000000e+04 11 1.161483e+03
1.000000e+04 12 1.121568e+03
1.000000e+04 13 1.090778e+03
1.000000e+04 14 1.066024e+03
1.000000e+04 15 1.045154e+03
1.000000e+04 16 1.027262e+03
1.000000e+04 17 1.012218e+03
1.000000e+04 18 9.998207e+02
1.000000e+04 19 9.901549e+02
1.000000e+04 20 9.822243e+02
1.000000e+04 21 9.753961e+02
1.000000e+04 22 9.687715e+02
1.000000e+04 23 9.615368e+02
1.000000e+04 24 9.528402e+02
1.000000e+04 25 9.417736e+02
1.000000e+04 26 9.275383e+02
1.000000e+04 27 9.090505e+02
1.000000e+04 28 8.851692e+02
1.000000e+04 29 8.544605e+02
1.000000e+04 30 8.160899e+02
1.000000e+04 31 7.697583e+02
1.000000e+04 32 7.167877e+02
1.000000e+04 33 6.600659e+02
1.000000e+04 34 6.035581e+02
1.000000e+04 35 5.510347e+02
1.000000e+04 36 5.044268e+02
1.000000e+04 37 4.634953e+02
1.000000e+04 38 4.258413e+02
1.000000e+04 39 3.877268e+02
1.000000e+04 40 3.452669e+02
1.000000e+04 41 2.958861e+02
1.000000e+04 42 2.391399e+02
1.000000e+04 43 1.766283e+02
1.000000e+04 44 1.110454e+02
1.000000e+04 45 4.485871e+01
1.000000e+04 46 1.095451e+01
1.000000e+04 47 9.101838e+00
1.000000e+04 48 7.268138e+00
1.000000e+04 49 0.000000e+00
