1.000000e-04 3.007342e-13 4.096833e-04 
1.100000e-04 4.001381e-13 4.508202e-04 
1.210000e-04 5.325824e-13 4.961057e-04 
1.331000e-04 7.087954e-13 5.459638e-04 
1.464100e-04 9.435410e-13 6.008598e-04 
1.610510e-04 1.255951e-12 6.613088e-04 
1.771561e-04 1.671565e-12 7.278778e-04 
1.948717e-04 2.224868e-12 8.011953e-04 
2.143589e-04 2.961220e-12 8.819587e-04 
2.357948e-04 3.941363e-12 9.709337e-04 
2.593742e-04 5.246494e-12 1.068974e-03 
2.853117e-04 6.983023e-12 1.177015e-03 
3.138428e-04 9.295091e-12 1.296105e-03 
3.452271e-04 1.237077e-11 1.427391e-03 
3.797498e-04 1.646654e-11 1.572170e-03 
4.177248e-04 2.191691e-11 1.731852e-03 
4.594973e-04 2.916610e-11 1.908011e-03 
5.054470e-04 3.882462e-11 2.102448e-03 
5.559917e-04 5.166873e-11 2.317076e-03 
6.115909e-04 6.877234e-11 2.554117e-03 
6.727500e-04 9.155017e-11 2.816019e-03 
7.400250e-04 1.218699e-10 3.105491e-03 
8.140275e-04 1.621706e-10 3.425537e-03 
8.954302e-04 2.158242e-10 3.779646e-03 
9.849733e-04 2.872991e-10 4.171698e-03 
1.083471e-03 3.823847e-10 4.605953e-03 
1.191818e-03 5.089706e-10 5.087336e-03 
1.310999e-03 6.773243e-10 5.621306e-03 
1.442099e-03 9.018261e-10 6.214297e-03 
1.586309e-03 1.199686e-09 6.873034e-03 
1.744940e-03 1.596858e-09 7.606014e-03 
1.919434e-03 2.125316e-09 8.422283e-03 
2.111378e-03 2.830837e-09 9.332769e-03 
2.322515e-03 3.765799e-09 1.034882e-02 
2.554767e-03 5.015316e-09 1.148552e-02 
2.810244e-03 6.673953e-09 1.275820e-02 
3.091268e-03 8.875192e-09 1.418575e-02 
3.400395e-03 1.181403e-08 1.579123e-02 
3.740434e-03 1.573541e-08 1.760046e-02 
4.114478e-03 2.094633e-08 1.964319e-02 
4.525926e-03 2.787667e-08 2.195580e-02 
4.978518e-03 3.709001e-08 2.458136e-02 
5.476370e-03 4.945975e-08 2.757451e-02 
6.024007e-03 6.584297e-08 3.099334e-02 
6.626408e-03 8.762459e-08 3.491495e-02 
7.289048e-03 1.162553e-07 3.942757e-02 
8.017953e-03 1.552305e-07 4.466055e-02 
8.819749e-03 2.060046e-07 5.073444e-02 
9.701723e-03 2.742802e-07 5.784370e-02 
1.067190e-02 3.666257e-07 6.621737e-02 
1.173909e-02 4.854880e-07 7.610641e-02 
1.291299e-02 6.482311e-07 8.792682e-02 
1.420429e-02 8.657951e-07 1.021426e-01 
1.562472e-02 1.153040e-06 1.193721e-01 
1.718719e-02 1.523353e-06 1.404360e-01 
1.890591e-02 2.025072e-06 1.665427e-01 
2.079651e-02 2.697679e-06 1.992478e-01 
2.287616e-02 3.624279e-06 2.407916e-01 
2.516377e-02 4.810345e-06 2.941782e-01 
2.768015e-02 6.419894e-06 3.640374e-01 
3.044816e-02 8.530227e-06 4.569808e-01 
3.349298e-02 1.133300e-05 5.831384e-01 
3.684228e-02 1.514238e-05 7.581334e-01 
4.052651e-02 2.002857e-05 1.006775e+00 
4.457916e-02 2.697677e-05 1.369595e+00 
4.903707e-02 3.537056e-05 1.914756e+00 
5.394078e-02 4.791615e-05 2.762938e+00 
5.933486e-02 6.364032e-05 4.128047e+00 
6.526834e-02 8.596335e-05 6.424415e+00 
7.179518e-02 1.146225e-04 1.044040e+01 
7.897470e-02 1.510608e-04 1.768850e+01 
8.687217e-02 2.070805e-04 3.211758e+01 
9.555938e-02 2.700829e-04 5.894589e+01 
1.051153e-01 3.729067e-04 1.212291e+02 
1.156269e-01 4.910207e-04 2.376312e+02 
1.271895e-01 6.544103e-04 4.726058e+02 
1.399085e-01 8.921505e-04 1.008820e+03 
1.538993e-01 1.154293e-03 1.682534e+03 
1.692893e-01 1.690837e-03 5.064455e+03 
1.862182e-01 2.178704e-03 1.150439e+04 
2.048400e-01 2.932702e-03 3.940109e+04 
2.253240e-01 4.215297e-03 1.364029e+05 
2.478564e-01 5.821512e-03 3.411770e+05 
2.726421e-01 7.776893e-03 3.654880e+05 
2.999063e-01 1.107866e-02 1.098995e+06 
3.298969e-01 1.520166e-02 4.940864e+06 
3.628866e-01 2.053350e-02 6.815742e+06 
3.991753e-01 2.696869e-02 1.087186e+07 
4.390928e-01 3.463193e-02 2.084815e+07 
4.830021e-01 4.054780e-02 2.209092e+07 
