1.000000e-04 7.518354e-13 1.024208e-03 
1.100000e-04 1.000345e-12 1.127051e-03 
1.210000e-04 1.331456e-12 1.240264e-03 
1.331000e-04 1.771988e-12 1.364909e-03 
1.464100e-04 2.358852e-12 1.502149e-03 
1.610510e-04 3.139877e-12 1.653272e-03 
1.771561e-04 4.178911e-12 1.819694e-03 
1.948717e-04 5.562170e-12 2.002988e-03 
2.143589e-04 7.403051e-12 2.204897e-03 
2.357948e-04 9.853407e-12 2.427334e-03 
2.593742e-04 1.311623e-11 2.672435e-03 
2.853117e-04 1.745756e-11 2.942537e-03 
3.138428e-04 2.323773e-11 3.240264e-03 
3.452271e-04 3.092692e-11 3.568477e-03 
3.797498e-04 4.116634e-11 3.930424e-03 
4.177248e-04 5.479228e-11 4.329630e-03 
4.594973e-04 7.291525e-11 4.770028e-03 
5.054470e-04 9.706154e-11 5.256121e-03 
5.559917e-04 1.291718e-10 5.792689e-03 
6.115909e-04 1.719309e-10 6.385294e-03 
6.727500e-04 2.288754e-10 7.040047e-03 
7.400250e-04 3.046749e-10 7.763728e-03 
8.140275e-04 4.054265e-10 8.563842e-03 
8.954302e-04 5.395606e-10 9.449116e-03 
9.849733e-04 7.182477e-10 1.042924e-02 
1.083471e-03 9.559617e-10 1.151488e-02 
1.191818e-03 1.272427e-09 1.271834e-02 
1.310999e-03 1.693311e-09 1.405326e-02 
1.442099e-03 2.254565e-09 1.553574e-02 
1.586309e-03 2.999214e-09 1.718258e-02 
1.744940e-03 3.992144e-09 1.901504e-02 
1.919434e-03 5.313291e-09 2.105571e-02 
2.111378e-03 7.077091e-09 2.333192e-02 
2.322515e-03 9.414498e-09 2.587205e-02 
2.554767e-03 1.253829e-08 2.871379e-02 
2.810244e-03 1.668488e-08 3.189550e-02 
3.091268e-03 2.218798e-08 3.546438e-02 
3.400395e-03 2.953507e-08 3.947808e-02 
3.740434e-03 3.933851e-08 4.400116e-02 
4.114478e-03 5.236583e-08 4.910796e-02 
4.525926e-03 6.969168e-08 5.488949e-02 
4.978518e-03 9.272503e-08 6.145339e-02 
5.476370e-03 1.236494e-07 6.893628e-02 
6.024007e-03 1.646074e-07 7.748334e-02 
6.626408e-03 2.190615e-07 8.728737e-02 
7.289048e-03 2.906383e-07 9.856891e-02 
8.017953e-03 3.880763e-07 1.116514e-01 
8.819749e-03 5.150115e-07 1.268361e-01 
9.701723e-03 6.857006e-07 1.446092e-01 
1.067190e-02 9.165643e-07 1.655434e-01 
1.173909e-02 1.213720e-06 1.902660e-01 
1.291299e-02 1.620578e-06 2.198170e-01 
1.420429e-02 2.164488e-06 2.553564e-01 
1.562472e-02 2.882600e-06 2.984303e-01 
1.718719e-02 3.808382e-06 3.510901e-01 
1.890591e-02 5.062681e-06 4.163568e-01 
2.079651e-02 6.744198e-06 4.981194e-01 
2.287616e-02 9.060699e-06 6.019791e-01 
2.516377e-02 1.202586e-05 7.354454e-01 
2.768015e-02 1.604973e-05 9.100935e-01 
3.044816e-02 2.132557e-05 1.142452e+00 
3.349298e-02 2.833250e-05 1.457846e+00 
3.684228e-02 3.785596e-05 1.895333e+00 
4.052651e-02 5.007142e-05 2.516937e+00 
4.457916e-02 6.744193e-05 3.423987e+00 
4.903707e-02 8.842639e-05 4.786890e+00 
5.394078e-02 1.197904e-04 6.907345e+00 
5.933486e-02 1.591008e-04 1.032012e+01 
6.526834e-02 2.149084e-04 1.606104e+01 
7.179518e-02 2.865563e-04 2.610099e+01 
7.897470e-02 3.776521e-04 4.422126e+01 
8.687217e-02 5.177014e-04 8.029395e+01 
9.555938e-02 6.752073e-04 1.473647e+02 
1.051153e-01 9.322667e-04 3.030728e+02 
1.156269e-01 1.227552e-03 5.940780e+02 
1.271895e-01 1.636026e-03 1.181515e+03 
1.399085e-01 2.230376e-03 2.522049e+03 
1.538993e-01 2.885733e-03 4.206336e+03 
1.692893e-01 4.227091e-03 1.266114e+04 
1.862182e-01 5.446760e-03 2.876098e+04 
2.048400e-01 7.331754e-03 9.850272e+04 
2.253240e-01 1.053824e-02 3.410074e+05 
2.478564e-01 1.455378e-02 8.529424e+05 
2.726421e-01 1.944223e-02 9.137201e+05 
2.999063e-01 2.769666e-02 2.747487e+06 
3.298969e-01 3.800414e-02 1.235216e+07 
3.628866e-01 5.133374e-02 1.703936e+07 
3.991753e-01 6.742172e-02 2.717964e+07 
4.390928e-01 8.657982e-02 5.212039e+07 
4.830021e-01 1.013695e-01 5.522731e+07 
