0.000000 0.000000  1.000000 0.000000e+00
0.100000 0.100000  1.000000 0.000000e+00
0.200000 0.200000  0.900000 2.750135e-08
0.300000 0.290000  0.700000 1.735539e-06
0.400000 0.360000  0.410000 1.263733e-05
0.500000 0.401000  0.050000 4.680286e-05
0.600000 0.406000  -0.351000 1.186949e-04
0.700000 0.370900  -0.757000 2.320864e-04
0.800000 0.295200  -1.127900 3.708181e-04
0.900000 0.182410  -1.423100 4.998332e-04
1.000000 0.040100  -1.605510 5.813845e-04
1.100000 -0.120451  -1.645610 6.031380e-04
1.200000 -0.285012  -1.525159 6.056706e-04
1.300000 -0.437528  -1.240147 6.918736e-04
1.400000 -0.561543  -0.802619 1.004418e-03
1.500000 -0.641805  -0.241076 1.670516e-03
1.600000 -0.665912  0.400728 2.731509e-03
1.700000 -0.625839  1.066640 4.089873e-03
1.800000 -0.519175  1.692480 5.508892e-03
1.900000 -0.349927  2.211655 6.685063e-03
2.000000 -0.128762  2.561582 7.382551e-03
2.100000 0.127396  2.690344 7.583738e-03
2.200000 0.396431  2.562948 7.586530e-03
2.300000 0.652726  2.166517 7.982982e-03
2.400000 0.869377  1.513792 9.491074e-03
2.500000 1.020756  0.644414 1.267370e-02
2.600000 1.085198  -0.376342 1.764327e-02
2.700000 1.047564  -1.461540 2.388640e-02
2.800000 0.901410  -2.509103 3.032654e-02
2.900000 0.650499  -3.410513 3.566513e-02
3.000000 0.309448  -4.061012 3.892537e-02
3.100000 -0.096653  -4.370460 4.000817e-02
3.200000 -0.533699  -4.273807 4.001222e-02
3.300000 -0.961080  -3.740108 4.110989e-02
3.400000 -1.335091  -2.779028 4.591465e-02
3.500000 -1.612994  -1.443937 5.648695e-02
3.600000 -1.757387  0.169057 7.332446e-02
3.700000 -1.740482  1.926444 9.477910e-02
3.800000 -1.547837  3.666925 1.172674e-01
3.900000 -1.181145  5.214763 1.363839e-01
4.000000 -0.659668  6.395907 1.486601e-01
4.100000 -0.020078  7.055576 1.533633e-01
4.200000 0.685480  7.075653 1.535676e-01
4.300000 1.393045  6.390174 1.558535e-01
4.400000 2.032063  4.997128 1.684359e-01
4.500000 2.531775  2.965066 1.981464e-01
4.600000 2.828282  0.433290 2.472936e-01
4.700000 2.871611  -2.394992 3.117170e-01
4.800000 2.632112  -5.266603 3.811507e-01
4.900000 2.105452  -7.898715 4.422839e-01
5.000000 1.315580  -10.004166 4.838454e-01
5.100000 0.315163  -11.319746 5.020226e-01
5.200000 -0.816811  -11.634910 5.039940e-01
5.300000 -1.980302  -10.818099 5.076488e-01
5.400000 -3.062112  -8.837797 5.367418e-01
5.500000 -3.945892  -5.775685 6.124957e-01
5.600000 -4.523460  -1.829793 7.443888e-01
5.700000 -4.706439  2.693667 9.238274e-01
5.800000 -4.437073  7.400107 1.124016e+00
5.900000 -3.697062  11.837179 1.307470e+00
6.000000 -2.513344  15.534241 1.439725e+00
6.100000 -0.959920  18.047585 1.504877e+00
6.200000 0.844839  19.007505 1.516861e+00
6.300000 2.745589  18.162667 1.520802e+00
6.400000 4.561856  15.417078 1.581701e+00
6.500000 6.103564  10.855222 1.762397e+00
6.600000 7.189086  4.751658 2.097660e+00
6.700000 7.664252  -2.437427 2.574372e+00
6.800000 7.420509  -10.101679 3.127395e+00
6.900000 6.410341  -17.522188 3.656263e+00
7.000000 4.658122  -23.932529 4.060301e+00
7.100000 2.264869  -28.590651 4.281554e+00
7.200000 -0.594196  -30.855520 4.339420e+00
7.300000 -3.679748  -30.261324 4.340807e+00
7.400000 -6.705880  -26.581577 4.456330e+00
7.500000 -9.364038  -19.875696 4.865130e+00
7.600000 -11.351608  -10.511658 5.684446e+00
7.700000 -12.402773  0.839949 6.909865e+00
7.800000 -12.318778  13.242723 8.393306e+00
7.900000 -10.994506  25.561501 9.875957e+00
8.000000 -8.438356  36.556007 1.107433e+01
8.100000 -4.782755  44.994364 1.179521e+01
8.200000 -0.283319  49.777119 1.203818e+01
8.300000 4.694393  50.060438 1.204078e+01
8.400000 9.700437  45.366045 1.223531e+01
8.500000 14.237041  35.665608 1.311653e+01
8.600000 17.803602  21.428567 1.505578e+01
8.700000 19.946459  3.624965 1.812699e+01
8.800000 20.308955  -16.321494 2.201894e+01
8.900000 18.676806  -36.630449 2.608823e+01
9.000000 15.013761  -55.307255 2.956115e+01
9.100000 9.483036  -70.321016 3.183289e+01
9.200000 2.450934  -79.804051 3.276129e+01
9.300000 -5.529471  -82.254985 3.283321e+01
9.400000 -13.754970  -76.725514 3.310808e+01
9.500000 -21.427521  -62.970544 3.491469e+01
9.600000 -27.724575  -41.543023 3.937412e+01
9.700000 -31.878878  -13.818448 4.690861e+01
9.800000 -33.260723  18.060430 5.693547e+01
9.900000 -31.454680  51.321153 6.791155e+01
10.000000 -26.322564  82.775832 7.778381e+01
